Diretorio,Estacao,Ano,Mes,Arquivo.zip,Arquivo_extraido,Tamanho_Bytes,Status,Msg_Erro,Processado
plv,Av_brasil_mendanha,2013,5,dados_pluviometricos_2013.zip,av_brasil_mendanha_201305_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2013,6,dados_pluviometricos_2013.zip,av_brasil_mendanha_201306_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2013,7,dados_pluviometricos_2013.zip,av_brasil_mendanha_201307_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2013,8,dados_pluviometricos_2013.zip,av_brasil_mendanha_201308_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2013,9,dados_pluviometricos_2013.zip,av_brasil_mendanha_201309_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2013,10,dados_pluviometricos_2013.zip,av_brasil_mendanha_201310_Plv.txt,190400,SUCESSO,,
plv,Av_brasil_mendanha,2013,11,dados_pluviometricos_2013.zip,av_brasil_mendanha_201311_Plv.txt,184454,SUCESSO,,
plv,Av_brasil_mendanha,2013,12,dados_pluviometricos_2013.zip,av_brasil_mendanha_201312_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2014,1,dados_pluviometricos_2014.zip,av_brasil_mendanha_201401_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2014,2,dados_pluviometricos_2014.zip,av_brasil_mendanha_201402_Plv.txt,172480,SUCESSO,,
plv,Av_brasil_mendanha,2014,3,dados_pluviometricos_2014.zip,av_brasil_mendanha_201403_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2014,4,dados_pluviometricos_2014.zip,av_brasil_mendanha_201404_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2014,5,dados_pluviometricos_2014.zip,av_brasil_mendanha_201405_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2014,6,dados_pluviometricos_2014.zip,av_brasil_mendanha_201406_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2014,7,dados_pluviometricos_2014.zip,av_brasil_mendanha_201407_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2014,8,dados_pluviometricos_2014.zip,av_brasil_mendanha_201408_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2014,9,dados_pluviometricos_2014.zip,av_brasil_mendanha_201409_Plv.txt,184483,SUCESSO,,
plv,Av_brasil_mendanha,2014,10,dados_pluviometricos_2014.zip,av_brasil_mendanha_201410_Plv.txt,190400,SUCESSO,,
plv,Av_brasil_mendanha,2014,11,dados_pluviometricos_2014.zip,av_brasil_mendanha_201411_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2014,12,dados_pluviometricos_2014.zip,av_brasil_mendanha_201412_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2015,1,dados_pluviometricos_2015.zip,av_brasil_mendanha_201501_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2015,2,dados_pluviometricos_2015.zip,av_brasil_mendanha_201502_Plv.txt,172480,SUCESSO,,
plv,Av_brasil_mendanha,2015,3,dados_pluviometricos_2015.zip,av_brasil_mendanha_201503_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2015,4,dados_pluviometricos_2015.zip,av_brasil_mendanha_201504_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2015,5,dados_pluviometricos_2015.zip,av_brasil_mendanha_201505_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2015,6,dados_pluviometricos_2015.zip,av_brasil_mendanha_201506_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2015,7,dados_pluviometricos_2015.zip,av_brasil_mendanha_201507_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2015,8,dados_pluviometricos_2015.zip,av_brasil_mendanha_201508_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2015,9,dados_pluviometricos_2015.zip,av_brasil_mendanha_201509_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2015,10,dados_pluviometricos_2015.zip,av_brasil_mendanha_201510_Plv.txt,190400,SUCESSO,,
plv,Av_brasil_mendanha,2015,11,dados_pluviometricos_2015.zip,av_brasil_mendanha_201511_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2015,12,dados_pluviometricos_2015.zip,av_brasil_mendanha_201512_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2016,1,dados_pluviometricos_2016.zip,av_brasil_mendanha_201601_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2016,2,dados_pluviometricos_2016.zip,av_brasil_mendanha_201602_Plv.txt,178624,SUCESSO,,
plv,Av_brasil_mendanha,2016,3,dados_pluviometricos_2016.zip,av_brasil_mendanha_201603_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2016,4,dados_pluviometricos_2016.zip,av_brasil_mendanha_201604_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2016,5,dados_pluviometricos_2016.zip,av_brasil_mendanha_201605_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2016,6,dados_pluviometricos_2016.zip,av_brasil_mendanha_201606_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2016,7,dados_pluviometricos_2016.zip,av_brasil_mendanha_201607_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2016,8,dados_pluviometricos_2016.zip,av_brasil_mendanha_201608_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2016,9,dados_pluviometricos_2016.zip,av_brasil_mendanha_201609_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2016,10,dados_pluviometricos_2016.zip,av_brasil_mendanha_201610_Plv.txt,190400,SUCESSO,,
plv,Av_brasil_mendanha,2016,11,dados_pluviometricos_2016.zip,av_brasil_mendanha_201611_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2016,12,dados_pluviometricos_2016.zip,av_brasil_mendanha_201612_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2017,1,dados_pluviometricos_2017.zip,av_brasil_mendanha_201701_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2017,2,dados_pluviometricos_2017.zip,av_brasil_mendanha_201702_Plv.txt,172480,SUCESSO,,
plv,Av_brasil_mendanha,2017,3,dados_pluviometricos_2017.zip,av_brasil_mendanha_201703_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2017,4,dados_pluviometricos_2017.zip,av_brasil_mendanha_201704_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2017,5,dados_pluviometricos_2017.zip,av_brasil_mendanha_201705_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2017,6,dados_pluviometricos_2017.zip,av_brasil_mendanha_201706_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2017,7,dados_pluviometricos_2017.zip,av_brasil_mendanha_201707_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2017,8,dados_pluviometricos_2017.zip,av_brasil_mendanha_201708_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2017,9,dados_pluviometricos_2017.zip,av_brasil_mendanha_201709_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2017,10,dados_pluviometricos_2017.zip,av_brasil_mendanha_201710_Plv.txt,190400,SUCESSO,,
plv,Av_brasil_mendanha,2017,11,dados_pluviometricos_2017.zip,av_brasil_mendanha_201711_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2017,12,dados_pluviometricos_2017.zip,av_brasil_mendanha_201712_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2018,1,dados_pluviometricos_2018.zip,av_brasil_mendanha_201801_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2018,2,dados_pluviometricos_2018.zip,av_brasil_mendanha_201802_Plv.txt,172480,SUCESSO,,
plv,Av_brasil_mendanha,2018,3,dados_pluviometricos_2018.zip,av_brasil_mendanha_201803_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2018,4,dados_pluviometricos_2018.zip,av_brasil_mendanha_201804_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2018,5,dados_pluviometricos_2018.zip,av_brasil_mendanha_201805_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2018,6,dados_pluviometricos_2018.zip,av_brasil_mendanha_201806_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2018,7,dados_pluviometricos_2018.zip,av_brasil_mendanha_201807_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2018,8,dados_pluviometricos_2018.zip,av_brasil_mendanha_201808_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2018,9,dados_pluviometricos_2018.zip,av_brasil_mendanha_201809_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2018,10,dados_pluviometricos_2018.zip,av_brasil_mendanha_201810_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2018,11,dados_pluviometricos_2018.zip,av_brasil_mendanha_201811_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2018,12,dados_pluviometricos_2018.zip,av_brasil_mendanha_201812_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2019,1,dados_pluviometricos_2019.zip,av_brasil_mendanha_201901_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2019,2,dados_pluviometricos_2019.zip,av_brasil_mendanha_201902_Plv.txt,172480,SUCESSO,,
plv,Av_brasil_mendanha,2019,3,dados_pluviometricos_2019.zip,av_brasil_mendanha_201903_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2019,4,dados_pluviometricos_2019.zip,av_brasil_mendanha_201904_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2019,5,dados_pluviometricos_2019.zip,av_brasil_mendanha_201905_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2019,6,dados_pluviometricos_2019.zip,av_brasil_mendanha_201906_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2019,7,dados_pluviometricos_2019.zip,av_brasil_mendanha_201907_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2019,8,dados_pluviometricos_2019.zip,av_brasil_mendanha_201908_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2019,9,dados_pluviometricos_2019.zip,av_brasil_mendanha_201909_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2019,10,dados_pluviometricos_2019.zip,av_brasil_mendanha_201910_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2019,11,dados_pluviometricos_2019.zip,av_brasil_mendanha_201911_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2019,12,dados_pluviometricos_2019.zip,av_brasil_mendanha_201912_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2020,1,dados_pluviometricos_2020.zip,av_brasil_mendanha_202001_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2020,2,dados_pluviometricos_2020.zip,av_brasil_mendanha_202002_Plv.txt,178368,SUCESSO,,
plv,Av_brasil_mendanha,2020,3,dados_pluviometricos_2020.zip,av_brasil_mendanha_202003_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2020,4,dados_pluviometricos_2020.zip,av_brasil_mendanha_202004_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2020,5,dados_pluviometricos_2020.zip,av_brasil_mendanha_202005_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2020,6,dados_pluviometricos_2020.zip,av_brasil_mendanha_202006_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2020,7,dados_pluviometricos_2020.zip,av_brasil_mendanha_202007_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2020,8,dados_pluviometricos_2020.zip,av_brasil_mendanha_202008_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2020,9,dados_pluviometricos_2020.zip,av_brasil_mendanha_202009_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2020,10,dados_pluviometricos_2020.zip,av_brasil_mendanha_202010_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2020,11,dados_pluviometricos_2020.zip,av_brasil_mendanha_202011_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2020,12,dados_pluviometricos_2020.zip,av_brasil_mendanha_202012_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2021,1,dados_pluviometricos_2021.zip,av_brasil_mendanha_202101_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2021,2,dados_pluviometricos_2021.zip,av_brasil_mendanha_202102_Plv.txt,172224,SUCESSO,,
plv,Av_brasil_mendanha,2021,3,dados_pluviometricos_2021.zip,av_brasil_mendanha_202103_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2021,4,dados_pluviometricos_2021.zip,av_brasil_mendanha_202104_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2021,5,dados_pluviometricos_2021.zip,av_brasil_mendanha_202105_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2021,6,dados_pluviometricos_2021.zip,av_brasil_mendanha_202106_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2021,7,dados_pluviometricos_2021.zip,av_brasil_mendanha_202107_Plv.txt,190592,SUCESSO,,
plv,Av_brasil_mendanha,2021,8,dados_pluviometricos_2021.zip,av_brasil_mendanha_202108_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2021,9,dados_pluviometricos_2021.zip,av_brasil_mendanha_202109_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2021,10,dados_pluviometricos_2021.zip,av_brasil_mendanha_202110_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2021,11,dados_pluviometricos_2021.zip,av_brasil_mendanha_202111_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2021,12,dados_pluviometricos_2021.zip,av_brasil_mendanha_202112_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2022,1,dados_pluviometricos_2022.zip,av_brasil_mendanha_202201_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2022,2,dados_pluviometricos_2022.zip,av_brasil_mendanha_202202_Plv.txt,172224,SUCESSO,,
plv,Av_brasil_mendanha,2022,3,dados_pluviometricos_2022.zip,av_brasil_mendanha_202203_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2022,4,dados_pluviometricos_2022.zip,av_brasil_mendanha_202204_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2022,5,dados_pluviometricos_2022.zip,av_brasil_mendanha_202205_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2022,6,dados_pluviometricos_2022.zip,av_brasil_mendanha_202206_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2022,7,dados_pluviometricos_2022.zip,av_brasil_mendanha_202207_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2022,8,dados_pluviometricos_2022.zip,av_brasil_mendanha_202208_Plv.txt,89408,SUCESSO,,
plv,Av_brasil_mendanha,2022,9,dados_pluviometricos_2022.zip,av_brasil_mendanha_202209_Plv.txt,173952,SUCESSO,,
plv,Av_brasil_mendanha,2022,10,dados_pluviometricos_2022.zip,av_brasil_mendanha_202210_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2022,11,dados_pluviometricos_2022.zip,av_brasil_mendanha_202211_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2022,12,dados_pluviometricos_2022.zip,av_brasil_mendanha_202212_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2023,1,dados_pluviometricos_2023.zip,av_brasil_mendanha_202301_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2023,2,dados_pluviometricos_2023.zip,av_brasil_mendanha_202302_Plv.txt,172224,SUCESSO,,
plv,Av_brasil_mendanha,2023,3,dados_pluviometricos_2023.zip,av_brasil_mendanha_202303_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2023,4,dados_pluviometricos_2023.zip,av_brasil_mendanha_202304_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2023,5,dados_pluviometricos_2023.zip,av_brasil_mendanha_202305_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2023,6,dados_pluviometricos_2023.zip,av_brasil_mendanha_202306_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2023,7,dados_pluviometricos_2023.zip,av_brasil_mendanha_202307_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2023,8,dados_pluviometricos_2023.zip,av_brasil_mendanha_202308_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2023,9,dados_pluviometricos_2023.zip,av_brasil_mendanha_202309_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2023,10,dados_pluviometricos_2023.zip,av_brasil_mendanha_202310_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2023,11,dados_pluviometricos_2023.zip,av_brasil_mendanha_202311_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2023,12,dados_pluviometricos_2023.zip,av_brasil_mendanha_202312_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2024,1,dados_pluviometricos_2024.zip,av_brasil_mendanha_202401_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2024,2,dados_pluviometricos_2024.zip,av_brasil_mendanha_202402_Plv.txt,178368,SUCESSO,,
plv,Av_brasil_mendanha,2024,3,dados_pluviometricos_2024.zip,av_brasil_mendanha_202403_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2024,4,dados_pluviometricos_2024.zip,av_brasil_mendanha_202404_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2024,5,dados_pluviometricos_2024.zip,av_brasil_mendanha_202405_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2024,6,dados_pluviometricos_2024.zip,av_brasil_mendanha_202406_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2024,7,dados_pluviometricos_2024.zip,av_brasil_mendanha_202407_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2024,8,dados_pluviometricos_2024.zip,av_brasil_mendanha_202408_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2024,9,dados_pluviometricos_2024.zip,av_brasil_mendanha_202409_Plv.txt,184512,SUCESSO,,
plv,Av_brasil_mendanha,2024,10,dados_pluviometricos_2024.zip,av_brasil_mendanha_202410_Plv.txt,190656,SUCESSO,,
plv,Av_brasil_mendanha,2024,11,dados_pluviometricos_2024.zip,av_brasil_mendanha_202411_Plv.txt,705420,SUCESSO,,
plv,Av_brasil_mendanha,2024,12,dados_pluviometricos_2024.zip,av_brasil_mendanha_202412_Plv.txt,718324,SUCESSO,,
plv,Bangu,1997,1,dados_pluviometricos_1997.zip,bangu_199701_Plv.txt,190386,SUCESSO,,
plv,Bangu,1997,2,dados_pluviometricos_1997.zip,bangu_199702_Plv.txt,172466,SUCESSO,,
plv,Bangu,1997,3,dados_pluviometricos_1997.zip,bangu_199703_Plv.txt,190642,SUCESSO,,
plv,Bangu,1997,4,dados_pluviometricos_1997.zip,bangu_199704_Plv.txt,184498,SUCESSO,,
plv,Bangu,1997,5,dados_pluviometricos_1997.zip,bangu_199705_Plv.txt,190642,SUCESSO,,
plv,Bangu,1997,6,dados_pluviometricos_1997.zip,bangu_199706_Plv.txt,184498,SUCESSO,,
plv,Bangu,1997,7,dados_pluviometricos_1997.zip,bangu_199707_Plv.txt,190642,SUCESSO,,
plv,Bangu,1997,8,dados_pluviometricos_1997.zip,bangu_199708_Plv.txt,190642,SUCESSO,,
plv,Bangu,1997,9,dados_pluviometricos_1997.zip,bangu_199709_Plv.txt,184498,SUCESSO,,
plv,Bangu,1997,10,dados_pluviometricos_1997.zip,bangu_199710_Plv.txt,190386,SUCESSO,,
plv,Bangu,1997,11,dados_pluviometricos_1997.zip,bangu_199711_Plv.txt,184498,SUCESSO,,
plv,Bangu,1997,12,dados_pluviometricos_1997.zip,bangu_199712_Plv.txt,190642,SUCESSO,,
plv,Bangu,1998,1,dados_pluviometricos_1998.zip,bangu_199801_Plv.txt,190642,SUCESSO,,
plv,Bangu,1998,2,dados_pluviometricos_1998.zip,bangu_199802_Plv.txt,172466,SUCESSO,,
plv,Bangu,1998,3,dados_pluviometricos_1998.zip,bangu_199803_Plv.txt,190642,SUCESSO,,
plv,Bangu,1998,4,dados_pluviometricos_1998.zip,bangu_199804_Plv.txt,184498,SUCESSO,,
plv,Bangu,1998,5,dados_pluviometricos_1998.zip,bangu_199805_Plv.txt,190642,SUCESSO,,
plv,Bangu,1998,6,dados_pluviometricos_1998.zip,bangu_199806_Plv.txt,184498,SUCESSO,,
plv,Bangu,1998,7,dados_pluviometricos_1998.zip,bangu_199807_Plv.txt,190642,SUCESSO,,
plv,Bangu,1998,8,dados_pluviometricos_1998.zip,bangu_199808_Plv.txt,190642,SUCESSO,,
plv,Bangu,1998,9,dados_pluviometricos_1998.zip,bangu_199809_Plv.txt,184498,SUCESSO,,
plv,Bangu,1998,10,dados_pluviometricos_1998.zip,bangu_199810_Plv.txt,190386,SUCESSO,,
plv,Bangu,1998,11,dados_pluviometricos_1998.zip,bangu_199811_Plv.txt,184498,SUCESSO,,
plv,Bangu,1998,12,dados_pluviometricos_1998.zip,bangu_199812_Plv.txt,190642,SUCESSO,,
plv,Bangu,1999,1,dados_pluviometricos_1999.zip,bangu_199901_Plv.txt,190642,SUCESSO,,
plv,Bangu,1999,2,dados_pluviometricos_1999.zip,bangu_199902_Plv.txt,172466,SUCESSO,,
plv,Bangu,1999,3,dados_pluviometricos_1999.zip,bangu_199903_Plv.txt,190642,SUCESSO,,
plv,Bangu,1999,4,dados_pluviometricos_1999.zip,bangu_199904_Plv.txt,184498,SUCESSO,,
plv,Bangu,1999,5,dados_pluviometricos_1999.zip,bangu_199905_Plv.txt,190642,SUCESSO,,
plv,Bangu,1999,6,dados_pluviometricos_1999.zip,bangu_199906_Plv.txt,184498,SUCESSO,,
plv,Bangu,1999,7,dados_pluviometricos_1999.zip,bangu_199907_Plv.txt,190642,SUCESSO,,
plv,Bangu,1999,8,dados_pluviometricos_1999.zip,bangu_199908_Plv.txt,190642,SUCESSO,,
plv,Bangu,1999,9,dados_pluviometricos_1999.zip,bangu_199909_Plv.txt,184498,SUCESSO,,
plv,Bangu,1999,10,dados_pluviometricos_1999.zip,bangu_199910_Plv.txt,190386,SUCESSO,,
plv,Bangu,1999,11,dados_pluviometricos_1999.zip,bangu_199911_Plv.txt,184498,SUCESSO,,
plv,Bangu,1999,12,dados_pluviometricos_1999.zip,bangu_199912_Plv.txt,190642,SUCESSO,,
plv,Bangu,2000,1,dados_pluviometricos_2000.zip,bangu_200001_Plv.txt,190642,SUCESSO,,
plv,Bangu,2000,2,dados_pluviometricos_2000.zip,bangu_200002_Plv.txt,178354,SUCESSO,,
plv,Bangu,2000,3,dados_pluviometricos_2000.zip,bangu_200003_Plv.txt,190642,SUCESSO,,
plv,Bangu,2000,4,dados_pluviometricos_2000.zip,bangu_200004_Plv.txt,184498,SUCESSO,,
plv,Bangu,2000,5,dados_pluviometricos_2000.zip,bangu_200005_Plv.txt,190642,SUCESSO,,
plv,Bangu,2000,6,dados_pluviometricos_2000.zip,bangu_200006_Plv.txt,184498,SUCESSO,,
plv,Bangu,2000,7,dados_pluviometricos_2000.zip,bangu_200007_Plv.txt,190642,SUCESSO,,
plv,Bangu,2000,8,dados_pluviometricos_2000.zip,bangu_200008_Plv.txt,190642,SUCESSO,,
plv,Bangu,2000,9,dados_pluviometricos_2000.zip,bangu_200009_Plv.txt,184498,SUCESSO,,
plv,Bangu,2000,10,dados_pluviometricos_2000.zip,bangu_200010_Plv.txt,190130,SUCESSO,,
plv,Bangu,2000,11,dados_pluviometricos_2000.zip,bangu_200011_Plv.txt,184498,SUCESSO,,
plv,Bangu,2000,12,dados_pluviometricos_2000.zip,bangu_200012_Plv.txt,190642,SUCESSO,,
plv,Bangu,2001,1,dados_pluviometricos_2001.zip,bangu_200101_Plv.txt,190642,SUCESSO,,
plv,Bangu,2001,2,dados_pluviometricos_2001.zip,bangu_200102_Plv.txt,172466,SUCESSO,,
plv,Bangu,2001,3,dados_pluviometricos_2001.zip,bangu_200103_Plv.txt,190642,SUCESSO,,
plv,Bangu,2001,4,dados_pluviometricos_2001.zip,bangu_200104_Plv.txt,184498,SUCESSO,,
plv,Bangu,2001,5,dados_pluviometricos_2001.zip,bangu_200105_Plv.txt,190642,SUCESSO,,
plv,Bangu,2001,6,dados_pluviometricos_2001.zip,bangu_200106_Plv.txt,184498,SUCESSO,,
plv,Bangu,2001,7,dados_pluviometricos_2001.zip,bangu_200107_Plv.txt,190642,SUCESSO,,
plv,Bangu,2001,8,dados_pluviometricos_2001.zip,bangu_200108_Plv.txt,190642,SUCESSO,,
plv,Bangu,2001,9,dados_pluviometricos_2001.zip,bangu_200109_Plv.txt,184498,SUCESSO,,
plv,Bangu,2001,10,dados_pluviometricos_2001.zip,bangu_200110_Plv.txt,190386,SUCESSO,,
plv,Bangu,2001,11,dados_pluviometricos_2001.zip,bangu_200111_Plv.txt,184498,SUCESSO,,
plv,Bangu,2001,12,dados_pluviometricos_2001.zip,bangu_200112_Plv.txt,190642,SUCESSO,,
plv,Bangu,2002,1,dados_pluviometricos_2002.zip,bangu_200201_Plv.txt,190642,SUCESSO,,
plv,Bangu,2002,2,dados_pluviometricos_2002.zip,bangu_200202_Plv.txt,172210,SUCESSO,,
plv,Bangu,2002,3,dados_pluviometricos_2002.zip,bangu_200203_Plv.txt,190642,SUCESSO,,
plv,Bangu,2002,4,dados_pluviometricos_2002.zip,bangu_200204_Plv.txt,184498,SUCESSO,,
plv,Bangu,2002,5,dados_pluviometricos_2002.zip,bangu_200205_Plv.txt,190642,SUCESSO,,
plv,Bangu,2002,6,dados_pluviometricos_2002.zip,bangu_200206_Plv.txt,184498,SUCESSO,,
plv,Bangu,2002,7,dados_pluviometricos_2002.zip,bangu_200207_Plv.txt,190642,SUCESSO,,
plv,Bangu,2002,8,dados_pluviometricos_2002.zip,bangu_200208_Plv.txt,190642,SUCESSO,,
plv,Bangu,2002,9,dados_pluviometricos_2002.zip,bangu_200209_Plv.txt,184498,SUCESSO,,
plv,Bangu,2002,10,dados_pluviometricos_2002.zip,bangu_200210_Plv.txt,190642,SUCESSO,,
plv,Bangu,2002,11,dados_pluviometricos_2002.zip,bangu_200211_Plv.txt,184242,SUCESSO,,
plv,Bangu,2002,12,dados_pluviometricos_2002.zip,bangu_200212_Plv.txt,190642,SUCESSO,,
plv,Bangu,2003,1,dados_pluviometricos_2003.zip,bangu_200301_Plv.txt,190642,SUCESSO,,
plv,Bangu,2003,2,dados_pluviometricos_2003.zip,bangu_200302_Plv.txt,172466,SUCESSO,,
plv,Bangu,2003,3,dados_pluviometricos_2003.zip,bangu_200303_Plv.txt,190642,SUCESSO,,
plv,Bangu,2003,4,dados_pluviometricos_2003.zip,bangu_200304_Plv.txt,184498,SUCESSO,,
plv,Bangu,2003,5,dados_pluviometricos_2003.zip,bangu_200305_Plv.txt,190642,SUCESSO,,
